기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,04,30200132,하기동,Q,보건업 및 사회복지 서비스업(86-87),35400
2023,04,30200132,하기동,R,예술  스포츠 및 여가관련 서비스업(90-91),68200
2023,04,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),51300
2023,04,30200105,학하동,G,도매 및 소매업(45-47),39700
2023,04,30200105,학하동,I,숙박 및 음식점업(55-56),10800
2023,04,30200105,학하동,M,전문  과학 및 기술 서비스업(70-73),902000
2023,04,30200105,학하동,P,교육 서비스업(85),367400
2023,04,30200130,화암동,G,도매 및 소매업(45-47),92400
2023,04,30200130,화암동,I,숙박 및 음식점업(55-56),58700
2023,04,30200130,화암동,O,공공 행정 국방 및 사회보장 행정(84),98200
2023,04,30200130,화암동,P,교육 서비스업(85),295600
2023,04,30200130,화암동,Q,보건업 및 사회복지 서비스업(86-87),915500
2023,04,30200130,화암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),228900
