기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,12,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),465000
2023,12,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),145000
2023,12,30200121,죽동,P,교육 서비스업(85),245400
2023,12,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),746600
2023,12,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),68000
2023,12,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),179900
2023,12,30200120,지족동,C,제조업(10-34),84900
2023,12,30200120,지족동,F,건설업(41-42),331000
2023,12,30200120,지족동,G,도매 및 소매업(45-47),60600
2023,12,30200120,지족동,H,운수 및 창고업(49-52),26400
2023,12,30200120,지족동,I,숙박 및 음식점업(55-56),42600
2023,12,30200120,지족동,J,정보통신업(58-63),31100
2023,12,30200120,지족동,L,부동산업(68),45000
2023,12,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),36100
2023,12,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),86800
2023,12,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),69000
2023,12,30200120,지족동,P,교육 서비스업(85),306900
2023,12,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),121600
2023,12,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),36300
2023,12,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),71100
2023,12,30200133,추목동,G,도매 및 소매업(45-47),100300
2023,12,30200133,추목동,I,숙박 및 음식점업(55-56),52900
2023,12,30200133,추목동,P,교육 서비스업(85),223800
2023,12,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),12000
2023,12,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),154300
2023,12,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24500
2023,12,30200143,탑립동,G,도매 및 소매업(45-47),551500
2023,12,30200143,탑립동,H,운수 및 창고업(49-52),39100
2023,12,30200143,탑립동,I,숙박 및 음식점업(55-56),42000
2023,12,30200143,탑립동,P,교육 서비스업(85),443100
2023,12,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),50600
2023,12,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),359700
2023,12,30200132,하기동,G,도매 및 소매업(45-47),51100
2023,12,30200132,하기동,I,숙박 및 음식점업(55-56),48000
2023,12,30200132,하기동,K,금융 및 보험업(64~66),302900
2023,12,30200132,하기동,M,전문  과학 및 기술 서비스업(70-73),25200
2023,12,30200132,하기동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35000
2023,12,30200132,하기동,O,공공 행정 국방 및 사회보장 행정(84),263000
2023,12,30200132,하기동,P,교육 서비스업(85),266900
2023,12,30200132,하기동,Q,보건업 및 사회복지 서비스업(86-87),59500
2023,12,30200132,하기동,R,예술  스포츠 및 여가관련 서비스업(90-91),73500
2023,12,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),41500
2023,12,30200105,학하동,C,제조업(10-34),2163000
2023,12,30200105,학하동,G,도매 및 소매업(45-47),35000
2023,12,30200105,학하동,I,숙박 및 음식점업(55-56),34100
2023,12,30200105,학하동,M,전문  과학 및 기술 서비스업(70-73),660000
2023,12,30200105,학하동,P,교육 서비스업(85),458400
2023,12,30200105,학하동,Q,보건업 및 사회복지 서비스업(86-87),57600
2023,12,30200105,학하동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),81200
2023,12,30200130,화암동,G,도매 및 소매업(45-47),87300
2023,12,30200130,화암동,I,숙박 및 음식점업(55-56),26900
2023,12,30200130,화암동,O,공공 행정 국방 및 사회보장 행정(84),40800
2023,12,30200130,화암동,P,교육 서비스업(85),445800
2023,12,30200130,화암동,Q,보건업 및 사회복지 서비스업(86-87),575500
2023,12,30200130,화암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),289200
