기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,09,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),16400
2023,09,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),202300
2023,09,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),22900
2023,09,30200143,탑립동,G,도매 및 소매업(45-47),319200
2023,09,30200143,탑립동,H,운수 및 창고업(49-52),28600
2023,09,30200143,탑립동,I,숙박 및 음식점업(55-56),44400
2023,09,30200143,탑립동,O,공공 행정 국방 및 사회보장 행정(84),265800
2023,09,30200143,탑립동,P,교육 서비스업(85),443100
2023,09,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),58500
2023,09,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),350400
2023,09,30200132,하기동,C,제조업(10-34),49300
2023,09,30200132,하기동,G,도매 및 소매업(45-47),43500
2023,09,30200132,하기동,I,숙박 및 음식점업(55-56),42100
2023,09,30200132,하기동,M,전문  과학 및 기술 서비스업(70-73),27300
2023,09,30200132,하기동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35000
2023,09,30200132,하기동,O,공공 행정 국방 및 사회보장 행정(84),67400
2023,09,30200132,하기동,P,교육 서비스업(85),383300
2023,09,30200132,하기동,Q,보건업 및 사회복지 서비스업(86-87),41500
2023,09,30200132,하기동,R,예술  스포츠 및 여가관련 서비스업(90-91),77400
2023,09,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),43700
2023,09,30200105,학하동,C,제조업(10-34),88000
2023,09,30200105,학하동,G,도매 및 소매업(45-47),36200
2023,09,30200105,학하동,I,숙박 및 음식점업(55-56),29000
2023,09,30200105,학하동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),3432000
2023,09,30200105,학하동,P,교육 서비스업(85),376500
2023,09,30200105,학하동,Q,보건업 및 사회복지 서비스업(86-87),78200
2023,09,30200105,학하동,R,예술  스포츠 및 여가관련 서비스업(90-91),29200
2023,09,30200130,화암동,G,도매 및 소매업(45-47),96500
2023,09,30200130,화암동,I,숙박 및 음식점업(55-56),35500
2023,09,30200130,화암동,M,전문  과학 및 기술 서비스업(70-73),8900000
2023,09,30200130,화암동,O,공공 행정 국방 및 사회보장 행정(84),37300
2023,09,30200130,화암동,P,교육 서비스업(85),385200
2023,09,30200130,화암동,Q,보건업 및 사회복지 서비스업(86-87),635700
2023,09,30200130,화암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),406800
