기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,10,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),430400
2023,10,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),115000
2023,10,30200121,죽동,P,교육 서비스업(85),159500
2023,10,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),700700
2023,10,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),105700
2023,10,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),216300
2023,10,30200120,지족동,C,제조업(10-34),89800
2023,10,30200120,지족동,F,건설업(41-42),15800
2023,10,30200120,지족동,G,도매 및 소매업(45-47),59300
2023,10,30200120,지족동,H,운수 및 창고업(49-52),10500
2023,10,30200120,지족동,I,숙박 및 음식점업(55-56),38900
2023,10,30200120,지족동,J,정보통신업(58-63),14600
2023,10,30200120,지족동,K,금융 및 보험업(64~66),550000
2023,10,30200120,지족동,L,부동산업(68),77100
2023,10,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),37300
2023,10,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),16500
2023,10,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),30300
2023,10,30200120,지족동,P,교육 서비스업(85),314400
2023,10,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),128000
2023,10,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),36700
2023,10,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),59900
2023,10,30200133,추목동,G,도매 및 소매업(45-47),7300
2023,10,30200133,추목동,I,숙박 및 음식점업(55-56),46800
2023,10,30200133,추목동,P,교육 서비스업(85),198500
2023,10,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),25300
2023,10,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),213800
2023,10,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24800
2023,10,30200143,탑립동,G,도매 및 소매업(45-47),339600
2023,10,30200143,탑립동,H,운수 및 창고업(49-52),32200
2023,10,30200143,탑립동,I,숙박 및 음식점업(55-56),44600
2023,10,30200143,탑립동,O,공공 행정 국방 및 사회보장 행정(84),2199300
2023,10,30200143,탑립동,P,교육 서비스업(85),543100
2023,10,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),53700
2023,10,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),319400
2023,10,30200132,하기동,G,도매 및 소매업(45-47),43200
2023,10,30200132,하기동,I,숙박 및 음식점업(55-56),39700
2023,10,30200132,하기동,M,전문  과학 및 기술 서비스업(70-73),26000
2023,10,30200132,하기동,O,공공 행정 국방 및 사회보장 행정(84),96100
2023,10,30200132,하기동,P,교육 서비스업(85),413900
2023,10,30200132,하기동,Q,보건업 및 사회복지 서비스업(86-87),42100
2023,10,30200132,하기동,R,예술  스포츠 및 여가관련 서비스업(90-91),71700
2023,10,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),40100
2023,10,30200105,학하동,C,제조업(10-34),2016500
2023,10,30200105,학하동,G,도매 및 소매업(45-47),35500
2023,10,30200105,학하동,H,운수 및 창고업(49-52),880000
2023,10,30200105,학하동,I,숙박 및 음식점업(55-56),28000
2023,10,30200105,학하동,M,전문  과학 및 기술 서비스업(70-73),132000
2023,10,30200105,학하동,P,교육 서비스업(85),421300
2023,10,30200105,학하동,Q,보건업 및 사회복지 서비스업(86-87),69500
2023,10,30200105,학하동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),69400
2023,10,30200130,화암동,G,도매 및 소매업(45-47),96200
2023,10,30200130,화암동,I,숙박 및 음식점업(55-56),35300
2023,10,30200130,화암동,O,공공 행정 국방 및 사회보장 행정(84),42700
2023,10,30200130,화암동,P,교육 서비스업(85),260900
2023,10,30200130,화암동,Q,보건업 및 사회복지 서비스업(86-87),495000
2023,10,30200130,화암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),304600
